,index,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,Description
481,481,Misty Green,Baby Roof > Whittaker Trail Head Memorial Park > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/115683033/misty-green,1.0,-1,Boulder,V2-3,1,7.0,40.03588,-75.70906,"Start with hands spread wide in compression across the bottom corners of the overhanging block, get creative with feet. Bump the left hand up to a finger wide flare in the crack, and then either find a way to bump right hand to crimpy edges, or establish good feet and throw with the left for the top, and then head up and right to top out."
482,482,Grippy Gully,Shelmire Road Hillside > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/117061406/grippy-gully,1.0,-1,Boulder,V0,1,12.0,40.04472,-75.70726,Start up that the horizontal crack in the featured concave slabby rock. Trust your feet to smearing and work your way up the well featured face.
483,483,Neighborly,Shelmire Road Hillside > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116092780/neighborly,2.0,-1,Boulder,V1,1,15.0,40.04472,-75.70726,Climb the featured slab left of Breakfast at Cliffany's
484,484,Breakfast At Cliffanys,Shelmire Road Hillside > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116092765/breakfast-at-cliffanys,2.0,-1,Boulder,V1+,1,15.0,40.04472,-75.70726,"Start on a small left facing flake at about chest height work up on good crimps and small edges into a corner dihedralish feature. Top out and walk off. Tall and scarier than it is difficult. Really good quality rock, not sure what it is though."
485,485,Arachnoflake,Shelmire Road Hillside > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/117061321/arachnoflake,1.0,-1,Boulder,V1+,1,15.0,40.04472,-75.70726,"Start with hands in the large left facing flake to the right of ""Tripping While Dogsitting"" and with good feet. Layback up and get some crimps to pull over the bulge. The crack is home to a myriad of spiders in the warm months."
486,486,Roadside Rabble,Shelmire Road Hillside > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119566877/roadside-rabble,2.0,-1,Boulder,V3- PG13,1,12.0,40.04472,-75.70726,"Start matching the large sidepull flake and move up to the left hand crimp. Afterwards move up to a solid righthand crimp before throwing to the top lip.A much easier version of this line is possible by using the large crack between the last crimp and the top, but it was much less fun."
487,487,Tripping While Dogsitting,Shelmire Road Hillside > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/117060979/tripping-while-dogsitting,3.0,-1,Boulder,V3-,1,15.0,40.04472,-75.70726,"Start as for ""Breakfast at Cliffany's"" on the left facing flake. Bump up and right to a far gaston, adjust feet and reach for the arching crimp rail above the gaston. Match the arching crimp rail and follow mossy slightly incut edges up over the bulge."
488,488,Core Shot Club,Shelmire Road Hillside > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/117061369/core-shot-club,3.0,-1,Boulder,V3+,1,12.0,40.04472,-75.70726,"Sit start with hands in flake and feet far left. Pull up to two good edges, find feet, and then pull up to a right hand on your choice of a glassy crimp, a tiny bad Gaston pocket, or a bad slope. Set feet and then launch for the jugs above the bulge. Try not to dry fire off the glassy crimp, it hurts."
489,489,Easy Friction,N Reeds Road Hollow > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116523614/easy-friction,1.0,-1,Boulder,V0,1,12.0,40.05121,-75.73424,Start at the small gully in the rock just left of the cutout corner. Work up the face on easy smearing and dirty jugs.
490,490,Line Drive,N Reeds Road Hollow > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116523591/line-drive,1.0,-1,Boulder,V1,1,15.0,40.05121,-75.73424,"Start as for ""Negative Space"" But move straight up from the start"
491,491,Grit Hymnal,N Reeds Road Hollow > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116524426/grit-hymnal,3.0,-1,Boulder,V1,1,12.0,40.05121,-75.73424,"Start matched on an incut section on the left side of the lip above the cutout, feet on the overhanging section under the cutout (small wall to the right is off). Bump hands up and right to good hold, get a left foot above the lip and find holds to stand up on it. Finish by topping out a slightly delicate slab with decent holds if you look for them. Rock seemed solid but the edges of some holds on the bottom may crumble and round as it cleans up. Fun movement, goes at V0-1 if you use feet or hands on the right wall to start."
492,492,Negative Space,N Reeds Road Hollow > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116523579/negative-space,2.0,-1,Boulder,V2,1,15.0,40.05121,-75.73424,Start matched on the left side of the cutout corner around the left side of the overhanging face. Move to the right wall of the corner and reach for the lip. Manage less than ideal hands and feet you cant see to move yourself up. Awkward exposed move up over the lip.
493,493,Questionable Mantle Health,N Reeds Road Hollow > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116640190/questionable-mantle-health,3.0,-1,Boulder,V3,1,15.0,40.05121,-75.73424,"Start on any of a selection of good holds on the lip of the overhanging face far left. Follow good holds traversing right along the lip with small feet on the overhanging faceuntil you need to throw for the broken corner jug and let feet come loose. Get a hand heel match and mantel, top out."
494,494,Mid Atlantic Punters Club,N Reeds Road Hollow > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116523630/mid-atlantic-punters-club,3.0,-1,Boulder,V4-5,1,12.0,40.05121,-75.73424,"Start with wide hands on incut but small holds, small smeary feet. Press hard with the feet and bump a hand up high, then another bump for the other hand. Hard to describe beta. This thing is stiff."
495,495,I Still Have Seans Pads,Marsh Creek Lake Drainage Area > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/122121995/i-still-have-seans-pads,2.0,-1,Boulder,V-easy,1,10.0,40.04988,-75.71919,Climb the arete to top-out.
496,496,Big Easy,Marsh Creek Lake Drainage Area > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116525407/big-easy,1.0,-1,Boulder,V0,1,15.0,40.04988,-75.71919,"Climb the tall featured face, not all that exciting but its something."
497,497,Leash Your Dog,Marsh Creek Lake Drainage Area > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/122121980/leash-your-dog,3.0,-1,Boulder,V3-,1,10.0,40.04988,-75.71919,Sit start with hands on slopey rail. Move up and left to a really nice pocket. Match the side-pull above it and move right to small crimps. Find balance and move up to incut jugs for top out. Arete on right side of boulder is off.
498,498,Trail Headgame,Controlled Descent Boulder > Mount Johnson Nature Center Overhangs > East Branch Brandywine Creek > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/116536201/trail-headgame,1.0,-1,Boulder,V1,1,8.0,39.97054,-75.67525,"Start low on positive crimps and then work your way up on small positive holds and top out, many ways about it all about the same difficulty."
499,499,Smidge,The Falls > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119027838/smidge,2.0,-1,Boulder,V0,1,6.0,39.87236,-75.45859,"Start scrunched up with hands matched on the right side of the ""boulder."" After a few moves traversing to the left, topout."
500,500,Moon Rising,The Falls > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118840152/moon-rising,2.0,-1,Boulder,V0-1,1,12.0,39.87236,-75.45859,"Start low on the right side of the boulder, and follow the line up and to the left. The top out can be tricky."
501,501,King Cobra,The Falls > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118790333/king-cobra,4.0,-1,Boulder,V1,1,15.0,39.87236,-75.45859,Probably one of the best problems I've ever done. Start in the very bottom of the cave with a left hand undercling and a slopey right hand. Follow the line of good holds up and to the left.
502,502,Flyguy,The Falls > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118790257/flyguy,3.0,-1,Boulder,V1-2,1,15.0,39.87236,-75.45859,"The problem follows the rightmost arete of the cave, starting with both hands as low as you can go. Luckily, these holds tend to remain dry when the rest of the cave is still soaked."
503,503,Icarus,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118854420/icarus,2.0,-1,Boulder,V0,1,8.0,39.91984,-75.3616,"Start somewhere on the right side of the boulder, and head up and to a little to the left before topping out."
504,504,Spike,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118854200/spike,3.0,-1,Boulder,V0,1,10.0,39.91984,-75.3616,"Start on any of the numerous juggy holds on the left side, and go up and to the right for the topout."
505,505,Le Fin,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118840160/le-fin,3.0,-1,Boulder,V0,1,10.0,39.91984,-75.3616,"Super cool feature. This boulder is a thin flake of black rock with big jugs, making it a  good warmup."
506,506,Barefoot Traverse,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118854257/barefoot-traverse,1.0,-1,Boulder,V0,1,15.0,39.91984,-75.3616,"Start with hands as shown in the picture or wherever there are dry holds, and head up and to the right quite aways before topping out."
507,507,Bob Ombs,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118854096/bob-ombs,2.0,-1,Boulder,V0,1,12.0,39.91984,-75.3616,"Start with both hands matched on the basketball sized ball. You can go up either left or right, either way it's juggy slab climbing."
508,508,Colony,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118854913/colony,2.0,-1,Boulder,V0-1,1,10.0,39.91984,-75.3616,Start low on the right side of the outcropping with hands as shown in the picture. Head up and over the bloc containing the start holds for the topout.
509,509,Gengar,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118839649/gengar,3.0,-1,Boulder,V0-1,1,12.0,39.91984,-75.3616,"Low start at the left end of the steep overhang on a high right hand pinch and a low sloper left hand, climbing all the way out under the tree to the right."
510,510,Swarm Of Eels,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118854865/swarm-of-eels,3.0,-1,Boulder,V0-1,1,10.0,39.91984,-75.3616,"Start towards the left side of the outcropping, with hands as shown in the pictures. Avoiding the detached bloc below to the right of the start, go up and to the right for the top out."
511,511,Nascar,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118839597/nascar,3.0,-1,Boulder,V1-2,1,12.0,39.91984,-75.3616,"This climb starts by sitting down against the tree at the far left, matched on a good jug. Continue climbing the arete (using the holds on the roof too) all the way around to the right end. I didn't top it out because it was raining, but it's probably possible."
512,512,Tunnel Vision,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118854345/tunnel-vision,1.5,-1,Boulder,V1-2,1,10.0,39.91984,-75.3616,SDS with both hands matched on a slopey sidepull. Go up and to the left for a few moves before topping out.
513,513,Tardis Cave,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118853999/tardis-cave,3.0,-1,Boulder,V2-3,1,12.0,39.91984,-75.3616,"This climb starts with a high left hand and lower right hand inside the cave. Follow the arete and avoid dabbing since it's so low, finishing matched on the hold at the far right end."
514,514,Gengar Low,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118969514/gengar-low,3.0,-1,Boulder,V2-3,1,15.0,39.91984,-75.3616,Start with both hands matched on the leftmost jug. Climb a few moderately difficult moves into the starting position of Gengar.
515,515,Hiangle,Smedley Park > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118854153/hiangle,2.0,-1,Boulder,V3-4 PG13,1,10.0,39.91984,-75.3616,"Start matched on a crimp rail on the lower detached bloc. After some delicate moves to get to the lip, traverse left. I probably would not want to fall from the top, since the hill is steep and there is a possibility of hitting the bloc below."
